157.48839306802955,-330.8287018743222,-55.13811697905366,
-157.48841951818025,330.83323592865145,55.13887265477521,
159.119525396853,-329.85716258565,-54.97619376427496,
-159.1195518470037,329.86169663997924,54.97694943999651,
160.74553822136446,-328.8750104157008,-54.81250173595009,
-160.74556467151515,328.87954447003005,54.81325741167164,
162.3663710223198,-327.882260179249,-54.64704336320813,
-162.3663974724705,327.88679423357826,54.647799038929676,
163.9819631704701,-326.87892690878306,-54.47982115146381,
-163.9819896206208,326.8834609631123,54.48057682718536,
165.59225392546233,-325.86502585664306,-54.31083764277381,
-165.59228037561303,325.8695599109723,54.31159331849536,
167.19718243474966,-324.84057249719,-54.14009541619831,
-167.19720888490036,324.8451065515193,54.140851091919856,
168.79668773251151,-323.80558252900784,-53.96759708816794,
-168.7967141826622,323.8101165833371,53.96835276388949,
170.39070873858375,-322.76007187713765,-53.793345312856246,
-170.39073518873445,322.7646059314669,53.794100988577796,
171.9791842573994,-321.70405669534546,-53.61734278255755,
-171.9792107075501,321.7085907496747,53.6180984582791,
173.56205297693987,-320.6375533684225,-53.439592228070396,
-173.56207942709057,320.6420874227518,53.440347903791945,
175.13925346769733,-319.56057851451953,-53.26009641908657,
-175.13927991784803,319.5651125688488,53.26085209480812,
176.7107241816483,-318.4731489875145,-53.07885816458573,
-176.710750631799,318.47768304184376,53.07961384030728,
178.27640345123876,-317.3752818794145,-52.895880313235736,
-178.27642990138946,317.37981593374377,52.896635988957286,
179.83622948838143,-316.26699452279206,-52.71116575379866,
-179.83625593853213,316.27152857712133,52.71192142952021,
181.39014038346505,-315.14830449325586,-52.524717415542625,
-181.39016683361575,315.15283854758513,52.525473091264175,
182.9380741043763,-314.0192296119567,-52.336538268659424,
-182.938100554527,314.02376366628596,52.337293944380974,
184.47996849553482,-312.8797879481283,-52.14663132468802,
-184.47999494568552,312.88432200245757,52.14738700040957,
186.0157612769412,-311.72999782166397,-51.954999636943974,
-186.0157877270919,311.73453187599324,51.955755312665524,
187.54539004323883,-310.569877805729,-51.76164630095481,
-187.54541649338952,310.57441186005826,51.76240197667636,
189.06879226278974,-309.39944672940896,-51.56657445490148,
-189.06881871294044,309.40398078373823,51.56733013062303,
190.58590527676466,-308.2187236803949,-51.3697872800658,
-190.58593172691536,308.22325773472414,51.37054295578735,
192.09666629824795,-307.0277280077047,-51.171288001284104,
-192.09669274839865,307.03226206203396,51.172043677005654,
193.60101241135774,-305.8264793244422,-50.971079887407015,
-193.60103886150844,305.83101337877144,50.971835563128565,
195.09888057038143,-304.61499751059284,-50.76916625176546,
-195.09890702053212,304.6195315649221,50.76992192748701,
196.59020759892738,-303.393302715858,-50.56555045264299,
-196.59023404907808,303.39783677018727,50.56630612836454,
198.07493018909278,-302.16141536252644,-50.36023589375439,
-198.07495663924348,302.1659494168557,50.36099156947594,
